DT,Quote,DJI_LastPrice,IXIC_LastPrice,DJI_Change,IXIC_Change,MYRUSD_PerUnit,CLF_LastPrice,GCF_LastPrice,ZGF_LastPrice,CLF_Change,GCF_Change,ZGF_Change,CLF_Volume,GCF_Volume,MarketCap,LastPrice,PE,DY,ROE,Open,Chg,Volume,BidVolume,AskVolume,Polarity,UP
2019-03-18,AIRASIA,0.4902718144629634,0.43574332446413344,0.7627532279954676,0.7375604022463106,0.3106986596364041,0.19307450157397651,0.7295081967213103,0.39182692307692285,0.5116279069767441,0.5604026845637584,0.07058823529411767,0.12097749503892138,0.07808716300971981,0.8183673469387756,0.818181818181818,0.8219178082191784,0.586374695863747,0.0,0.8974358974358972,0.4545454545454546,0.07274291300097752,0.4878637521791605,0.0022931206380857427,0.21087845372320654,True
2019-03-19,AIRASIA,0.4902718144629634,0.43574332446413344,0.7627532279954676,0.7375604022463106,0.275355667977244,0.2696747114375656,0.7684426229508204,0.39182692307692285,0.5736434108527132,0.6711409395973155,0.09803921568627451,0.04975383166923715,0.1657264366736653,0.8863945578231293,0.8863636363636358,0.8904109589041096,0.557177615571776,0.0,0.8717948717948721,0.5909090909090909,0.540574780058651,0.08917795360064369,0.02711864406779661,0.7960599677859,False
2019-03-20,AIRASIA,0.35003718854592913,0.40855495076918874,0.5561615180605879,0.6718035784249706,0.12882115535155708,0.16998950682056635,0.7684426229508204,0.39182692307692285,0.22868217054263565,0.5033557046979866,0.0,0.0,0.22505148346156684,0.8183673469387756,0.818181818181818,0.8219178082191784,0.586374695863747,0.0,0.8974358974358972,0.31818181818181823,0.1435464320625611,0.4564838406866032,0.0630109670987039,0.7960599677859,False
2019-03-21,AIRASIA,0.35003718854592913,0.40855495076918874,0.5561615180605879,0.6718035784249706,0.0,0.32633788037775435,0.9733606557377058,0.8581730769230744,0.3410852713178294,1.0,0.47450980392156866,0.4617899415594042,0.4025436519382601,0.7727891156462585,0.7727272727272725,0.7671232876712331,0.6058394160583943,0.0,0.8974358974358972,0.36363636363636365,0.13682893450635386,0.05377497653211747,0.03489531405782652,0.7960599677859,True
2019-03-22,AIRASIA,0.413536630717738,0.5638920028633555,0.8594249996887179,1.0,0.23890319482061417,0.25183630640083926,0.8442622950819643,0.8581730769230744,0.16279069767441856,0.6006711409395973,0.3647058823529412,0.5438434509861038,0.3769260180980299,0.8183673469387756,0.818181818181818,0.8219178082191784,0.586374695863747,0.0,0.8974358974358972,0.5454545454545455,0.13282502443792765,0.006705109293281481,0.04297108673978066,0.7960599677859,False
2019-03-25,AIRASIA,0.024586700023665566,0.2987749699482704,0.01644814662632448,0.0,0.17447279216869893,0.2077649527806922,1.0,0.9639423076923076,0.3643410852713178,0.6879194630872484,0.35294117647058826,0.49603243752161935,0.2064168181543766,0.636734693877551,0.636363636363636,0.6301369863013695,0.6690997566909976,0.0,0.7435897435897443,0.09090909090909093,0.4301544477028348,0.781681641410755,0.003988035892323031,0.21087845372320654,True
2019-03-26,AIRASIA,0.024586700023665566,0.2987749699482704,0.01644814662632448,0.0,0.27325837028578404,0.2077649527806922,1.0,0.9639423076923076,0.3643410852713178,0.6879194630872484,0.35294117647058826,0.49603243752161935,0.2064168181543766,0.7047619047619048,0.7045454545454547,0.6986301369863007,0.6374695863746958,0.0,0.7179487179487181,0.5909090909090909,0.05537438905180841,0.32640472039694246,0.07617148554336989,0.21087845372320654,False
2019-03-27,AIRASIA,0.12877379221745208,0.2997339240130201,0.5494129219428984,0.48367506856471204,0.27913181505349144,0.3210912906610698,0.8934426229508187,1.0,0.4341085271317829,0.4228187919463088,0.32941176470588235,0.47268480830600296,0.1837372632934658,0.6136054421768707,0.6136363636363638,0.6164383561643835,0.678832116788321,0.0,0.7692307692307694,0.27272727272727276,0.0,1.0,0.0009970089730807576,0.3954487258910503,False
2019-03-28,AIRASIA,0.12877379221745208,0.2997339240130201,0.5494129219428984,0.48367506856471204,0.26538171224009616,0.18887722980062926,0.6045081967213121,0.7932692307692325,0.15116279069767438,0.1040268456375839,0.25098039215686274,0.653676399830426,0.6224098955573294,0.6136054421768707,0.6136363636363638,0.6164383561643835,0.678832116788321,0.0,0.6666666666666666,0.4545454545454546,0.18978690127077225,0.16883465200482767,0.019541375872382853,0.3954487258910503,False
2019-03-29,AIRASIA,0.20642178572635958,0.33456691743540556,0.7038212991670091,0.7250881546297505,0.2935426537979656,0.3840503672612798,0.6516393442622948,0.7932692307692325,0.9147286821705426,0.6879194630872484,0.6549019607843138,0.5376768887860117,0.3931726557416637,0.5231292517006803,0.5227272727272727,0.520547945205479,0.7226277372262772,0.0,0.6666666666666666,0.27272727272727276,0.9071358748778103,0.013276116400697332,1.0,0.3954487258910503,False
2019-04-01,AIRASIA,0.6636380540248139,0.5503180756088003,1.0,0.9660441426146011,0.30820038775010267,0.35362014690451177,0.4180327868852435,0.7932692307692325,0.8023255813953487,0.4899328859060403,0.592156862745098,0.48708819146252336,0.27057158381239227,0.4775510204081633,0.47727272727272724,0.479452054794521,0.7445255474452552,0.0,0.5897435897435902,0.36363636363636365,0.28976735092864125,0.03017299181976666,0.021036889332003986,0.21087845372320654,True
2019-04-02,AIRASIA,0.6636380540248139,0.5503180756088003,1.0,0.9660441426146011,0.29395916658739485,0.5267576075550887,0.4774590163934421,0.7932692307692325,0.5542635658914729,0.43959731543624164,0.6823529411764705,0.5678204804768877,0.2267217612374813,0.5,0.4999999999999995,0.493150684931507,0.7335766423357662,0.0,0.5128205128205126,0.5,0.11247702834799608,0.09561485852219391,0.15274177467597208,0.21087845372320654,True
2019-04-03,AIRASIA,0.5966226038743716,0.5770337254690088,0.4907051162327394,0.7054655870445344,0.29395916658739485,0.6117523609653722,0.5409836065573748,0.7932692307692325,0.4844961240310077,0.5033557046979866,0.6509803921568628,0.4712309456869176,0.14688382513734513,0.545578231292517,0.545454545454545,0.5479452054794522,0.7116788321167882,0.0,0.5641025641025639,0.5454545454545455,0.07103030303030303,0.0240042912699477,0.14287138584247258,0.3065295502416057,False
2019-04-04,AIRASIA,0.6295851786740606,0.640324693742487,0.638028712661711,0.793881415698054,0.29765037150020396,0.6002098635886671,0.35655737704917784,0.7932692307692325,0.4883720930232558,0.20469798657718122,0.6529411764705881,0.43757883758611993,0.2595638495542572,0.545578231292517,0.545454545454545,0.5479452054794522,0.7116788321167882,0.0,0.5384615384615388,0.4545454545454546,0.1758279569892473,0.05055652407134236,0.05942173479561316,0.3065295502416057,False
2019-04-05,AIRASIA,0.6295851786740606,0.640324693742487,0.638028712661711,0.793881415698054,0.3796434915126231,0.5624344176285413,0.40573770491803224,0.7932692307692325,0.4883720930232558,0.31879194630872487,0.6705882352941177,0.43168016062711156,0.28282699544530676,0.5,0.4999999999999995,0.493150684931507,0.7335766423357662,0.0,0.5897435897435902,0.36363636363636365,0.1364692082111437,0.4597022931473783,0.000897308075772682,0.3065295502416057,True
2019-04-08,AIRASIA,0.7334510970621057,0.7191074974000187,0.4848779151569484,0.6904792999869401,0.4740342806612858,0.6768100734522555,0.7499999999999989,0.7932692307692325,0.5310077519379844,0.8389261744966444,0.6431372549019607,0.40611402548290865,0.19699215841477893,0.545578231292517,0.545454545454545,0.5479452054794522,0.7116788321167882,0.0,0.5128205128205126,0.5454545454545455,0.32548973607038123,0.0,0.14995014955134597,0.21087845372320654,False
2019-04-09,AIRASIA,0.7334510970621057,0.7191074974000187,0.4848779151569484,0.6904792999869401,0.4770244397504347,0.7701993704092343,0.7786885245901647,0.7932692307692325,0.3643410852713178,0.6744966442953021,0.511764705882353,0.4748877092690894,0.24691937723458346,0.38639455782312926,0.38636363636363624,0.38356164383561653,0.7907542579075427,0.0,0.5641025641025639,0.13636363636363635,0.5461818181818182,0.5719458227169103,0.306580259222333,0.21087845372320654,False
2019-04-10,AIRASIA,0.5724923087325486,0.6588689744594058,0.3523090906827039,0.495233120020896,0.5745256254208846,0.7859391395592858,0.7438524590163932,0.7932692307692325,0.5852713178294574,0.4026845637583893,0.38627450980392164,0.41648092423009003,0.11628889768374732,0.2272108843537415,0.2272727272727265,0.2328767123287669,0.8734793187347932,0.0,0.4102564102564098,0.13636363636363635,0.7926099706744868,0.46090921282016895,0.5425722831505484,0.21087845372320654,False
2019-04-11,AIRASIA,0.5780536867372126,0.7331001229081964,0.5975993923773237,0.8203278046232206,0.7353011238459486,0.7429171038824761,0.6127049180327847,0.7932692307692325,0.1821705426356589,0.0,0.27647058823529413,0.5473935806373588,0.4219765624475942,0.09115646258503401,0.090909090909091,0.09589041095890444,0.9476885644768857,0.0,0.2307692307692306,0.18181818181818185,0.8133255131964809,0.15059675472710204,0.04436689930209372,0.21087845372320654,True
2019-04-12,AIRASIA,0.5661279962135297,0.7103013276786551,0.5718625876259136,0.5857711897610031,0.6170817369865627,0.8069254984260228,0.5102459016393419,0.7932692307692325,0.817829457364341,0.5234899328859061,0.6784313725490196,0.46434395424624114,0.20894571261831135,0.13673469387755102,0.1363636363636365,0.13698630136986367,0.9221411192214111,0.0,0.12820512820512786,0.5454545454545455,0.24328445747800587,0.20973581869384472,0.35573280159521437,0.39425102217816876,False
2019-04-15,AIRASIA,0.7936965414652286,0.7600048623022996,0.9246199245452167,0.7610356536502546,0.610068650987685,0.6904512067156345,0.33606557377048935,0.7932692307692325,0.26744186046511625,0.174496644295302,0.6392156862745099,0.388698883984884,0.34248073143409113,0.06802721088435375,0.06818181818181775,0.06849315068493123,0.9610705596107055,0.0,0.15384615384615297,0.31818181818181823,0.3814428152492669,0.019310714764650665,0.0703888334995015,0.5888572254573989,True
2019-04-16,AIRASIA,0.7704283444335517,0.7489971501505962,0.5551529640282395,0.6142745200470158,0.7541202484919515,0.717733473242392,0.2561475409836068,0.7932692307692325,0.5581395348837209,0.174496644295302,0.7137254901960786,0.39773155818181344,0.38659216378113326,0.09115646258503401,0.090909090909091,0.09589041095890444,0.9476885644768857,0.0,0.05128205128205137,0.5,0.5705259042033236,0.012069196727906665,0.24147557328015953,0.5888572254573989,True
2019-04-17,AIRASIA,0.7704283444335517,0.7489971501505962,0.5551529640282395,0.6142745200470158,0.8043038283339575,0.7995802728226656,0.1618852459016367,0.0,0.6085271317829457,0.49328859060402686,0.2549019607843137,0.1548922867256361,0.3045338985893196,0.11360544217687076,0.11363636363636324,0.10958904109589045,0.935523114355231,0.0,0.10256410256410274,0.5,0.4520351906158358,0.16011800992356176,0.08753738783649052,0.21087845372320654,False
2019-04-18,AIRASIA,0.8251715744278048,0.7761044854738713,0.5855465491265424,0.6273344651952462,1.0,0.7534102833158446,0.11885245901639262,0.7932692307692325,0.5503875968992248,0.43624161073825507,1.0,0.07954371080877935,0.39381661825767894,0.0,0.0,0.0,1.0,0.0,0.10256410256410274,0.2272727272727273,0.6868426197458456,0.16052031648115864,0.19371884346959123,0.4315863379176476,True
2019-04-19,AIRASIA,0.8251715744278048,0.7761044854738713,0.5855465491265424,0.6273344651952462,0.872272268829017,0.7544596012591812,0.15368852459016408,0.0,0.46124031007751937,0.5201342281879195,0.2784313725490196,0.29344097291758237,1.0,0.15918367346938775,0.15909090909090876,0.16438356164383566,0.9099756690997569,0.0,0.0,0.7727272727272728,0.18981818181818183,0.04841088909749229,0.7451645064805583,0.40800396481229095,False
2019-04-22,AIRASIA,0.9181429392474403,0.7787787517389485,0.7264452828309239,0.6473488311349093,0.8093869082796649,0.9003147953830007,0.17827868852458661,0.0,1.0,0.5604026845637584,0.2784313725490196,0.006359023441259009,0.0,0.09115646258503401,0.090909090909091,0.09589041095890444,0.9476885644768857,0.0,0.12820512820512786,0.31818181818181823,0.17714173998044966,0.20598095748960707,0.22572283150548356,0.21087845372320654,True
2019-04-23,AIRASIA,0.8771594712464923,0.8020232580126692,0.5290550720306799,0.6970745722867965,0.7101256728764077,0.9265477439664216,0.0,0.0,0.49612403100775193,0.21476510067114093,0.2470588235294118,0.5104098124023064,0.28966909717796846,0.13673469387755102,0.1363636363636365,0.13698630136986367,0.9221411192214111,0.0,0.05128205128205137,0.5454545454545455,0.2930596285434995,0.01689687541906933,0.42412761714855435,1.0,True
2019-04-24,AIRASIA,1.0,0.9445832601736914,0.7703983165863559,0.985536110748335,0.7101256728764077,1.0,0.08606557377048815,0.0,0.4767441860465116,0.5033557046979866,0.3333333333333333,0.45690298653031397,0.19669700892827197,0.20476190476190476,0.20454545454545425,0.2054794520547949,0.8856447688564475,0.0,0.12820512820512786,0.5909090909090909,0.31255522971652006,0.3925170980286979,0.18085742771684946,0.21087845372320654,True
2019-04-25,AIRASIA,0.9498461746509347,0.9191777306554652,0.5155454285109509,0.5794697662269819,0.7101256728764077,0.9695697796432312,0.17622950819671962,0.0,0.5232558139534883,0.4429530201342282,0.21176470588235297,0.4578080745293152,0.1748827786982566,0.29523809523809524,0.29545454545454525,0.30136986301369934,0.8369829683698297,0.0,0.17948717948717924,0.6363636363636365,0.1753900293255132,0.01354432077242859,0.05942173479561316,0.21087845372320654,True
2019-04-26,AIRASIA,0.8357703100172439,0.941692891584165,0.42137636497204684,0.6953114796917853,0.7101256728764077,0.7565582371458545,0.3053278688524565,0.0,0.0,0.6442953020134229,0.20588235294117646,0.6906939788240618,0.33596731890231224,0.5680272108843537,0.5681818181818182,0.5616438356164383,0.7007299270072991,0.0,0.3333333333333333,1.0,0.6242893450635386,0.39412632425908545,0.12891326021934196,0.5539173171436831,True
2019-04-29,AIRASIA,0.9044423408499292,0.9791326192952353,0.6905731326186296,0.7313895781637717,0.7101256728764077,0.6558237145855194,0.28278688524590095,0.0,0.3682170542635659,0.30201342281879195,0.02745098039215687,0.5383557047852626,0.22582289689221008,0.6136054421768707,0.6136363636363638,0.6164383561643835,0.678832116788321,0.0,0.692307692307693,0.5454545454545455,1.0,0.3024004291269948,0.026520438683948155,0.8228224507495974,True
2019-04-30,AIRASIA,0.9137901889854289,1.0,0.603202470334815,0.6913608462844457,0.7101256728764077,0.8289611752360956,0.2622950819672124,0.0,0.9302325581395349,0.5134228187919463,0.17058823529411768,0.5742653312283968,0.23401329514277858,0.682312925170068,0.6818181818181815,0.6849315068493147,0.6472019464720196,0.0,0.6410256410256415,0.5909090909090909,0.19069403714565006,0.2011532787984444,0.359222333000997,0.21087845372320654,False
2019-05-01,AIRASIA,0.9463470705568143,0.9102364969813207,0.637393697159862,0.4238605197858169,0.7101256728764077,0.6841552990556133,0.2459016393442625,0.0,0.23643410852713176,0.3456375838926175,0.08823529411764706,0.46456242376324147,0.08681419669030098,0.682312925170068,0.6818181818181815,0.6849315068493147,0.6472019464720196,0.0,0.6410256410256415,0.5909090909090909,0.19069403714565006,0.2011532787984444,0.359222333000997,0.21087845372320654,False
2019-05-02,AIRASIA,0.8087748064505224,0.8484447385837194,0.38676179447910053,0.4915110356536503,0.7101256728764077,0.5907660020986354,0.020491803278688544,0.0,0.011627906976744196,0.026845637583892586,0.11764705882352942,0.564912755238717,0.41217625790698764,0.454421768707483,0.454545454545454,0.45205479452054775,0.7554744525547443,0.0,0.7179487179487181,0.0,0.3396598240469208,0.008046131151937776,0.0452642073778664,0.4598562755544542,True
2019-05-03,AIRASIA,0.8087748064505224,0.8484447385837194,0.38676179447910053,0.4915110356536503,0.7101256728764077,0.5508919202518362,0.09016393442622679,0.0,0.5581395348837209,0.5503355704697986,0.3568627450980393,0.5066646206823011,0.20308967848829798,0.636734693877551,0.636363636363636,0.6301369863013695,0.6690997566909976,0.0,0.5641025641025639,0.8181818181818181,0.5160430107526882,0.04948370658441733,0.17497507477567298,0.4598562755544542,False
2019-05-06,AIRASIA,0.815823726292302,0.9479193398073983,0.5066676627694147,0.5079665665404205,0.7101256728764077,0.46484784889821607,0.17622950819671962,0.17548076923076852,0.18992248062015504,0.3791946308724833,0.3176470588235294,0.731110839469119,0.4270343513754637,0.5680272108843537,0.5681818181818182,0.5616438356164383,0.7007299270072991,0.0,0.5897435897435902,0.31818181818181823,0.06467253176930596,0.05927316615260829,0.06041874376869392,0.33620369223144597,False
2019-05-07,AIRASIA,0.815823726292302,0.9479193398073983,0.5066676627694147,0.5079665665404205,0.7101256728764077,0.4994753410283313,0.21926229508196368,0.17548076923076852,0.19767441860465113,0.3657718120805369,0.2686274509803922,0.6047704379533567,0.17111291480241755,0.4095238095238095,0.4090909090909085,0.4109589041095886,0.778588807785888,0.0,0.5128205128205126,0.13636363636363635,0.1893958944281525,0.7342094676143222,0.0007976071784646061,0.33620369223144597,False
2019-05-08,AIRASIA,0.41571723181987275,0.7324518159348451,0.0,0.12002089591223715,0.7101256728764077,0.5204616998950682,0.4344262295081934,0.3173076923076886,0.6046511627906976,0.6577181208053693,0.3490196078431373,0.6653931280933593,0.40562259771795783,0.3183673469387755,0.3181818181818175,0.31506849315068536,0.824817518248175,0.0,0.3846153846153847,0.27272727272727276,0.2901661779081134,0.5515622904653346,0.10717846460618145,0.33620369223144597,True
2019-05-09,AIRASIA,0.41571723181987275,0.7324518159348451,0.0,0.12002089591223715,0.7101256728764077,0.5068205666316892,0.2459016393442625,0.3173076923076886,0.2751937984496124,0.4899328859060403,0.43137254901960786,0.6015896258189356,0.3230142812103812,0.5,0.4999999999999995,0.493150684931507,0.7335766423357662,0.0,0.3076923076923071,0.8181818181818181,0.21643792766373413,0.016092262303875553,0.029611166500498505,0.7088340973857019,False
2019-03-04,AIRPORT,0.46912505493762413,0.2626453625791812,0.5918718015763326,0.7080449262113099,0.2850386841826937,0.0,0.4733606557377035,0.35336538461538103,0.748062015503876,0.26174496644295303,0.10980392156862746,1.0,0.45311483327407986,1.0,1.0,1.0,0.0,0.0,1.0,0.3857142857142858,0.2311515732963186,0.05708930651942658,0.33067032829858944,0.6353656323716204,False
2019-03-05,AIRPORT,0.292792183643803,0.21084833668742095,0.3321006561826853,0.5828000522397806,0.3121526262841104,0.0,0.4733606557377035,0.35336538461538103,0.748062015503876,0.26174496644295303,0.10980392156862746,1.0,0.45311483327407986,0.9719864176570459,0.9718309859154936,0.9722222222222223,0.028571428571427974,0.0,0.9774436090225562,0.4571428571428572,0.14801130854570876,0.09888050250747175,0.020222194482586442,0.7993709550595778,False
2019-03-06,AIRPORT,0.2817877548260603,0.20921406285876304,0.45325165290799746,0.6369335248791955,0.36060325548075817,0.0,0.4733606557377035,0.35336538461538103,0.748062015503876,0.26174496644295303,0.10980392156862746,1.0,0.45311483327407986,0.8875212224108658,0.8873239436619723,0.8888888888888891,0.08571428571428519,0.0,0.9774436090225562,0.34285714285714286,0.3268965798793619,0.0014690238589737095,0.018599425789539385,0.7993709550595778,False
2019-03-07,AIRPORT,0.16923323979850535,0.11407501451937492,0.4236175961550434,0.41089852422619827,0.3910598100239368,0.0,0.4733606557377035,0.35336538461538103,0.748062015503876,0.26174496644295303,0.10980392156862746,1.0,0.45311483327407986,0.8310696095076401,0.8309859154929581,0.8302469135802467,0.1428571428571424,0.0,0.872180451127819,0.39999999999999997,0.22504822461956134,0.00020262398054809788,0.5644738484583698,0.6353656323716204,False
2019-03-08,AIRPORT,0.0,0.0,0.34011928330407276,0.3651234164816508,0.35908346370977523,0.0,0.4733606557377035,0.35336538461538103,0.748062015503876,0.26174496644295303,0.10980392156862746,1.0,0.45311483327407986,0.8030560271646859,0.802816901408451,0.8024691358024689,0.171428571428571,0.0,0.8646616541353379,0.4571428571428572,0.24488921095336755,0.0005065599513702447,0.0017475970540506804,0.6353656323716204,False
2019-03-11,AIRPORT,0.06882416579329956,0.22902794473183002,0.46962509182822204,0.7485307561708241,0.37242559419204974,0.0,0.4733606557377035,0.35336538461538103,0.748062015503876,0.26174496644295303,0.10980392156862746,1.0,0.45311483327407986,0.7393887945670629,0.7394366197183102,0.7407407407407408,0.22857142857142823,0.0,0.7894736842105261,0.3857142857142858,0.0441216995478623,0.07851679246238792,0.007364873299213581,0.8935764833968426,True
2019-03-12,AIRPORT,0.06882416579329956,0.22902794473183002,0.46962509182822204,0.7485307561708241,0.32757434959765075,0.0,0.4733606557377035,0.35336538461538103,0.748062015503876,0.26174496644295303,0.10980392156862746,1.0,0.45311483327407986,0.7958404074702886,0.7957746478873244,0.7962962962962963,0.171428571428571,0.0,0.7218045112781954,0.6285714285714287,0.11870911113605977,0.136669874879692,0.03345400074897017,0.8935764833968426,False
2019-03-13,AIRPORT,0.06882416579329956,0.22902794473183002,0.46962509182822204,0.7485307561708241,0.3692490079645709,0.0,0.4733606557377035,0.35336538461538103,0.748062015503876,0.26174496644295303,0.10980392156862746,1.0,0.45311483327407986,0.7958404074702886,0.7957746478873244,0.7962962962962963,0.171428571428571,0.0,0.7894736842105261,0.5142857142857143,0.2600353136896682,0.00906742312952738,0.0021220821370615405,1.0,True
2019-03-14,AIRPORT,0.06882416579329956,0.22902794473183002,0.46962509182822204,0.7485307561708241,0.3917295931367327,0.0,0.4733606557377035,0.35336538461538103,0.748062015503876,0.26174496644295303,0.10980392156862746,1.0,0.45311483327407986,0.8382852292020373,0.8380281690140847,0.8395061728395063,0.1428571428571424,0.0,0.8270676691729321,0.6,0.0032660059808734525,1.0,0.009237298714267882,0.5885501723825077,False
2019-03-15,AIRPORT,0.20006592514959867,0.28289144910114905,0.5982095053104728,0.6000718296983153,0.32191625673674523,0.19307450157397651,0.7295081967213103,0.39182692307692285,0.5116279069767441,0.5604026845637584,0.07058823529411767,0.12097749503892138,0.07808716300971981,0.8098471986417657,0.8098591549295776,0.8086419753086417,0.171428571428571,0.0,0.8270676691729321,0.4571428571428572,0.24625685095785832,0.28098880502507473,0.013606291349394582,0.5885501723825077,False
2019-03-18,AIRPORT,0.4902718144629634,0.43574332446413344,0.7627532279954676,0.7375604022463106,0.3106986596364041,0.19307450157397651,0.7295081967213103,0.39182692307692285,0.5116279069767441,0.5604026845637584,0.07058823529411767,0.12097749503892138,0.07808716300971981,0.7746179966044142,0.774647887323944,0.7746913580246912,0.19999999999999962,0.0,0.8270676691729321,0.4428571428571429,0.10428765347676543,0.016361886429258902,0.006740731494195481,0.0,False
2019-03-19,AIRPORT,0.4902718144629634,0.43574332446413344,0.7627532279954676,0.7375604022463106,0.275355667977244,0.2696747114375656,0.7684426229508204,0.39182692307692285,0.5736434108527132,0.6711409395973155,0.09803921568627451,0.04975383166923715,0.1657264366736653,0.7746179966044142,0.774647887323944,0.7746913580246912,0.19999999999999962,0.0,0.8045112781954882,0.5142857142857143,0.11167699200849161,0.25621802340306976,0.03295468730495569,0.0,False
2019-03-20,AIRPORT,0.35003718854592913,0.40855495076918874,0.5561615180605879,0.6718035784249706,0.12882115535155708,0.16998950682056635,0.7684426229508204,0.39182692307692285,0.22868217054263565,0.5033557046979866,0.0,0.0,0.22505148346156684,0.7678268251273345,0.7676056338028173,0.7685185185185185,0.19999999999999962,0.0,0.7443609022556386,0.5,0.09453046060890599,0.004356415581784104,0.03295468730495569,0.0,False
2019-03-21,AIRPORT,0.35003718854592913,0.40855495076918874,0.5561615180605879,0.6718035784249706,0.0,0.32633788037775435,0.9733606557377058,0.8581730769230744,0.3410852713178294,1.0,0.47450980392156866,0.4617899415594042,0.4025436519382601,0.732597623089983,0.7323943661971836,0.7314814814814812,0.22857142857142823,0.0,0.7593984962406013,0.4428571428571429,0.17609895998122047,0.25419178359758876,0.011858694295343902,0.3466702957720922,True
